58463 2015   12   141213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0800 289  31 298  32 293  41------------00000000--------00000000  76----------------  72  75  2910238----  73----  75  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0801 298  32 298  32 302  43------------00000000--------00000000  76----------------  72  75  2910239----  74----  75  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0802 302  35 298  31 303  51------------00000000--------00000000  76----------------  72  75  2910239----  75----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0803 303  34 297  31 303  44------------00000000--------00000000  76----------------  72  75  2910239----  75----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0804 305  39 298  32 307  60------------00000000--------00000000  77----------------  72  76  3010239----  76----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0805 303  43 299  33 300  50------------00000000--------00000000  77----------------  71  75  2810239----  76----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0806 296  40 299  35 292  54------------00000000--------00000000  77----------------  72  76  3010239----  77----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0807 296  34 298  34 301  39------------00000000--------00000000  77----------------  71  75  2810239----  77----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0808 299  27 298  34 297  34------------00000000--------00000000  77----------------  72  76  3010239----  78----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0809 294  22 299  33 292  32------------00000000--------00000000  77----------------  72  76  3010239----  79----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0810 293  30 299  34 295  61------------00000000--------00000000  77----------------  72  76  3010240----  80----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0811 297  37 299  34 298  43------------00000000--------00000000  77----------------  72  76  3010240----  80----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0812 294  30 297  33 289  41------------00000000--------00000000  77----------------  71  75  2810240----  80----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0813 283  22 295  32 277  29------------00000000--------00000000  78----------------  72  76  3110241----  80----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0814 281  26 293  30 285  46------------00000000--------00000000  78----------------  72  76  3110241----  80----  76  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0815 289  32 292  29 293  42------------00000000--------00000000  78----------------  72  76  3110241----  80----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0816 290  33 291  29 287  49------------00000000--------00000000  78----------------  71  75  2910241----  80----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0817 291  33 291  29 296  47------------00000000--------00000000  78----------------  71  75  2910241----  79----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0818 296  36 291  31 296  54------------00000000--------00000000  78----------------  71  75  2910241----  79----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0819 299  39 292  33 301  47------------00000000--------00000000  78----------------  71  75  2910241----  79----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0820 304  39 293  33 306  51------------00000000--------00000000  78----------------  71  75  2910240----  78----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0821 305  37 293  33 303  44------------00000000--------00000000  77----------------  71  75  2810240----  78----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0822 301  39 294  35 299  65------------00000000--------00000000  77----------------  72  76  3010240----  78----  77  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0823 293  38 295  36 287  44------------00000000--------00000000  77----------------  71  75  2810239----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0824 298  31 298  36 309  52------------00000000--------00000000  77----------------  72  76  3010239----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0825 299  34 297  36 290  45------------00000000--------00000000  77----------------  72  76  3010238----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0826 299  40 300  37 308  57------------00000000--------00000000  77----------------  71  75  2810238----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0827 305  43 300  38 303  58------------00000000--------00000000  77----------------  71  75  2810238----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0828 311  37 303  37 320  46------------00000000--------00000000  77----------------  71  75  2810238----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0829 318  36 304  38 316  63------------00000000--------00000000  77----------------  71  75  2810238----  77----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0830 319  41 306  38 323  58------------00000000--------00000000  77----------------  71  75  2810238----  78----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0831 317  44 307  39 311  59------------00000000--------00000000  77----------------  71  75  2810238----  78----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0832 311  41 308  38 311  45------------00000000--------00000000  77----------------  71  75  2810238----  78----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0833 307  33 310  38 304  37------------00000000--------00000000  77----------------  71  75  2810238----  78----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0834 307  31 310  38 311  52------------00000000--------00000000  78----------------  71  75  2910238----  79----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0835 313  35 312  38 315  55------------00000000--------00000000  78----------------  71  75  2910238----  80----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0836 319  41 314  38 323  61------------00000000--------00000000  78----------------  71  75  2910238----  80----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0837 317  43 315  38 312  61------------00000000--------00000000  78----------------  71  75  2910238----  81----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0838 311  41 314  39 311  48------------00000000--------00000000  78----------------  71  75  2910238----  81----  78  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0839 319  34 315  38 327  54------------00000000--------00000000  78----------------  71  75  2910238----  81----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0840 325  31 315  37 324  50------------00000000--------00000000  78----------------  72  76  3110237----  81----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0841 326  33 317  35 328  50------------00000000--------00000000  78----------------  72  76  3110237----  82----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0842 328  41 318  37 328  60------------00000000--------00000000  78----------------  71  75  2910237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0843 329  43 321  38 329  48------------00000000--------00000000  78----------------  71  75  2910237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0844 314  44 320  39 300  74------------00000000--------00000000  78----------------  71  75  2910237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0845 307  46 320  40 313  65------------00000000--------00000000  78----------------  70  74  2710237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0846 320  35 320  38 326  45------------00000000--------00000000  78----------------  70  74  2710237----  83----  79  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0847 322  30 320  37 317  46------------00000000--------00000000  78----------------  71  75  2910237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0848 318  32 321  36 319  44------------00000000--------00000000  78----------------  71  75  2910237----  83----  79  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0849 324  32 321  37 329  47------------00000000--------00000000  79----------------  71  76  3010237----  83----  79  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0850 329  36 322  38 329  48------------00000000--------00000000  79----------------  71  76  3010237----  83----  80  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0851 323  36 321  38 317  44------------00000000--------00000000  79----------------  71  76  3010237----  83----  80  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0852 318  31 320  36 319  43------------00000000--------00000000  79----------------  72  77  3210237----  83----  80  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0853 315  32 318  35 311  51------------00000000--------00000000  79----------------  71  76  3010238----  83----  80  86  95 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0854 313  30 319  33 315  40------------00000000--------00000000  79----------------  71  76  3010238----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0855 314  30 319  32 313  44------------00000000--------00000000  79----------------  72  77  3210238----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0856 309  39 317  34 306  56------------00000000--------00000000  79----------------  71  76  3010238----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0857 305  40 316  34 304  48------------00000000--------00000000  79----------------  71  76  3010238----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0858 301  37 314  35 298  55------------00000000--------00000000  79----------------  71  76  3010238----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0859 303  36 312  35 308  48------------00000000--------00000000  78----------------  71  75  2910239----  83----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0900 307  35 310  35 305  53------------00000000--------00000000  78----------------  71  75  2910239----  82----  80  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0901 306  39 309  36 307  53------------00000000--------00000000  78----------------  71  75  2910240----  82----  81  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0902 298  38 306  36 288  52------------00000000--------00000000  78----------------  71  75  2910240----  82----  81  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0903 291  32 304  36 295  51------------00000000--------00000000  78----------------  71  75  2910241----  82----  81  86  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0904 293  40 302  38 292  61------------00000000--------00000000  78----------------  71  75  2910240----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0905 298  46 301  39 304  60------------00000000--------00000000  78----------------  71  75  2910240----  82----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0906 303  39 300  38 303  54------------00000000--------00000000  78----------------  71  75  2910240----  82----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0907 296  29 299  36 289  33------------00000000--------00000000  78----------------  71  75  2910240----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0908 291  24 298  35 293  37------------00000000--------00000000  78----------------  71  75  2910240----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0909 296  29 298  35 299  39------------00000000--------00000000  78----------------  71  75  2910241----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0910 291  27 295  34 282  35------------00000000--------00000000  78----------------  71  75  2910241----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0911 297  26 296  32 312  41------------00000000--------00000000  78----------------  71  75  2910241----  83----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0912 304  30 296  32 296  39------------00000000--------00000000  78----------------  71  75  2910241----  84----  81  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0913 298  37 297  33 300  68------------00000000--------00000000  78----------------  71  75  2910241----  85----  81  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0914 306  44 299  33 311  58------------00000000--------00000000  78----------------  69  73  2510241----  85----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0915 310  37 300  32 310  38------------00000000--------00000000  78----------------  69  73  2510241----  84----  81  87  94 101-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0916 308  24 300  30 306  29------------00000000--------00000000  78----------------  69  73  2510241----  84----  81  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0917 307  19 302  29 309  28------------00000000--------00000000  79----------------  70  75  2810241----  85----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0918 313  20 304  29 318  24------------00000000--------00000000  79----------------  71  76  3010240----  86----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0919 312  27 305  29 306  45------------00000000--------00000000  79----------------  70  75  2810240----  86----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0920 312  32 309  30 319  43------------00000000--------00000000  79----------------  70  75  2810239----  87----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0921 313  34 308  31 308  49------------00000000--------00000000  79----------------  70  75  2810239----  88----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0922 308  34 309  31 307  44------------00000000--------00000000  80----------------  69  74  2710239----  88----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0923 300  34 309  30 294  53------------00000000--------00000000  80----------------  68  73  2510238----  88----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0924 300  32 308  28 307  39------------00000000--------00000000  80----------------  68  73  2510238----  89----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0925 310  30 309  28 313  50------------00000000--------00000000  80----------------  69  74  2710237----  91----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0926 319  30 311  30 325  43------------00000000--------00000000  80----------------  69  74  2710237----  93----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0927 322  38 312  32 320  62------------00000000--------00000000  81----------------  69  74  2810236----  94----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0928 328  47 313  35 336  61------------00000000--------00000000  81----------------  68  73  2610236----  96----  82  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0929 329  41 315  35 322  52------------00000000--------00000000  81----------------  68  73  2610236----  97----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0930 319  44 315  37 316  70------------00000000--------00000000  81----------------  68  73  2610236----  97----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0931 323  48 317  38 330  60------------00000000--------00000000  82----------------  67  73  2410236----  99----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0932 324  46 318  40 318  70------------00000000--------00000000  82----------------  67  73  2410235---- 100----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0933 321  44 321  40 325  56------------00000000--------00000000  82----------------  67  73  2410234---- 101----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0934 329  40 324  41 333  71------------00000000--------00000000  82----------------  66  72  2210234---- 103----  83  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0935 336  52 326  45 339  87------------00000000--------00000000  83----------------  66  72  2310233---- 104----  84  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0936 340  57 328  47 341  68------------00000000--------00000000  83----------------  65  71  2110233---- 103----  84  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0937 333  49 329  47 326  66------------00000000--------00000000  83----------------  65  71  2110233---- 102----  84  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0938 324  50 327  47 323  82------------00000000--------00000000  83----------------  65  71  2110233---- 101----  84  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0939 323  55 327  50 322  75------------00000000--------00000000  83----------------  65  71  2110234----  99----  85  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0940 325  45 328  48 327  49------------00000000--------00000000  82----------------  65  71  2010234----  99----  85  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0941 314  30 326  46 301  34------------00000000--------00000000  82----------------  65  71  2010235---- 100----  85  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0942 302  30 324  44 303  44------------00000000--------00000000  82----------------  66  72  2210236---- 101----  85  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0943 303  37 322  45 303  55------------00000000--------00000000  82----------------  65  71  2010236---- 101----  86  87  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0944 307  39 319  44 310  45------------00000000--------00000000  83----------------  65  71  2110236---- 101----  86  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0945 313  32 317  41 315  45------------00000000--------00000000  83----------------  66  72  2310237---- 101----  86  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0946 307  30 313  39 299  44------------00000000--------00000000  83----------------  66  72  2310237---- 101----  86  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0947 302  38 311  38 306  57------------00000000--------00000000  83----------------  66  72  2310238---- 101----  87  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0948 303  49 308  39 299  70------------00000000--------00000000  83----------------  66  72  2310240---- 101----  87  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0949 302  49 307  37 305  60------------00000000--------00000000  83----------------  64  70  1910241---- 100----  87  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0950 304  39 304  38 303  50------------00000000--------00000000  82----------------  64  70  1810242----  99----  87  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0951 305  33 305  38 307  43------------00000000--------00000000  83----------------  65  71  2110242----  99----  87  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0952 312  28 306  37 318  38------------00000000--------00000000  83----------------  65  71  2110243----  99----  88  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0953 316  22 308  35 314  25------------00000000--------00000000  83----------------  66  72  2310243----  98----  88  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0954 302  20 306  33 290  33------------00000000--------00000000  83----------------  66  72  2310243----  98----  88  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0955 293  22 304  33 297  36------------00000000--------00000000  83----------------  67  73  2510242----  98----  88  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0956 300  27 304  33 302  38------------00000000--------00000000  83----------------  67  73  2510242----  97----  88  88  94 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0957 295  27 302  31 288  38------------00000000--------00000000  83----------------  67  73  2510242----  97----  88  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0958 283  39 300  31 278  69------------00000000--------00000000  83----------------  67  73  2510241----  97----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0959 286  45 299  30 294  43------------00000000--------00000000  83----------------  66  72  2310240----  95----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1000 292  37 298  30 291  53------------00000000--------00000000  83----------------  66  72  2310239----  94----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1001 303  43 299  32 315  64------------00000000--------00000000  82----------------  65  71  2010239----  93----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1002 313  45 298  34 311  60------------00000000--------00000000  82----------------  65  71  2010238----  92----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1003 312  39 298  35 312  53------------00000000--------00000000  82----------------  65  71  2010238----  91----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1004 306  37 299  37 300  50------------00000000--------00000000  82----------------  64  70  1810238----  90----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1005 301  36 299  38 302  46------------00000000--------00000000  82----------------  64  70  1810238----  89----  89  88  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1006 309  36 301  39 315  55------------00000000--------00000000  82----------------  64  70  1810238----  90----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1007 308  37 302  40 300  53------------00000000--------00000000  82----------------  62  67  1410237----  90----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1008 301  41 304  39 301  67------------00000000--------00000000  82----------------  61  66  1110238----  92----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1009 298  45 304  40 296  62------------00000000--------00000000  82----------------  59  64   710237----  92----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1010 306  47 307  41 315  63------------00000000--------00000000  82----------------  59  64   710237----  92----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1011 316  43 307  40 317  55------------00000000--------00000000  82----------------  59  64   710237----  92----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1012 320  38 308  40 322  65------------00000000--------00000000  82----------------  60  65   910237----  93----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1013 323  36 309  40 324  47------------00000000--------00000000  82----------------  60  65   910236----  95----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1014 321  31 311  39 318  47------------00000000--------00000000  83----------------  61  67  1210236----  97----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1015 321  30 313  38 323  42------------00000000--------00000000  83----------------  60  66  1010237----  99----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
1016 314  30 312  37 304  45------------00000000--------00000000  84----------------  60  66  1110237---- 100----  89  89  95 100-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
