58463 2016   01   261213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0757 278   7 268   6 277   7------------00000000--------00000000 -44----------------  95  42 -5110335---- -30---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0758 279   5 269   6 280   7------------00000000--------00000000 -43----------------  95  42 -5010335---- -28---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0759 285   4 272   6 290   7------------00000000--------00000000 -43----------------  95  42 -5010335---- -27---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0800 285   6 274   6 279  11------------00000000--------00000000 -42----------------  95  43 -4910335---- -26---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0801 274   7 275   6 269   7------------00000000--------00000000 -41----------------  95  43 -4810335---- -26---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0802 280   5 278   6 291   5------------00000000--------00000000 -39----------------  95  43 -4610335---- -25---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0803 298   2 281   6 306   4------------00000000--------00000000 -38----------------  94  43 -4610335---- -24---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0804 280   2 279   5 256   6------------00000000--------00000000 -37----------------  94  44 -4510335---- -23---- -17   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0805 252   4 278   5 248   6------------00000000--------00000000 -36----------------  94  44 -4410336---- -22---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0806 247   6 274   5 246  11------------00000000--------00000000 -35----------------  93  44 -4510336---- -21---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0807 252   7 272   5 258  11------------00000000--------00000000 -33----------------  92  44 -4410337---- -20---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0808 252   9 269   6 247  17------------00000000--------00000000 -32----------------  91  44 -4510337---- -19---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0809 248  13 265   7 249  17------------00000000--------00000000 -30----------------  90  44 -4410337---- -18---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0810 253  12 262   7 256  11------------00000000--------00000000 -30----------------  90  44 -4410337---- -18---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0811 255  10 261   7 254  17------------00000000--------00000000 -29----------------  89  44 -4510337---- -17---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0812 257  11 258   8 261  14------------00000000--------00000000 -28----------------  88  44 -4510338---- -16---- -16   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0813 255  13 252   9 249  20------------00000000--------00000000 -27----------------  87  44 -4610338---- -16---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0814 252  14 252  10 256  16------------00000000--------00000000 -26----------------  86  43 -4610338---- -15---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0815 255  12 253  11 254  14------------00000000--------00000000 -25----------------  86  44 -4510338---- -14---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0816 257  10 254  11 259  12------------00000000--------00000000 -25----------------  85  43 -4710339---- -14---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0817 272   9 257  11 285  12------------00000000--------00000000 -24----------------  84  43 -4710339---- -13---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0818 280   6 260  11 275   7------------00000000--------00000000 -23----------------  84  43 -4610339---- -12---- -15   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0819 271   6 262  10 268  10------------00000000--------00000000 -22----------------  84  44 -4510339---- -11---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0820 264  11 262  11 261  22------------00000000--------00000000 -22----------------  84  44 -4510338---- -11---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0821 270  14 265  11 278  26------------00000000--------00000000 -21----------------  83  43 -4610338---- -10---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0822 273  18 265  12 267  30------------00000000--------00000000 -21----------------  82  43 -4810338----  -9---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0823 265  19 267  12 264  21------------00000000--------00000000 -20----------------  81  43 -4810338----  -9---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0824 264  14 267  12 264  21------------00000000--------00000000 -19----------------  81  43 -4710339----  -8---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0825 259  13 268  12 255  21------------00000000--------00000000 -18----------------  81  43 -4610339----  -8---- -14   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0826 257  14 268  13 260  21------------00000000--------00000000 -17----------------  81  44 -4510339----  -7---- -13   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0827 255  17 264  14 250  24------------00000000--------00000000 -17----------------  80  43 -4710340----  -6---- -13   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0828 255  17 263  15 259  21------------00000000--------00000000 -16----------------  80  43 -4610340----  -6---- -13   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0829 264  17 263  16 269  22------------00000000--------00000000 -16----------------  79  43 -4810340----  -5---- -13   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0830 258  17 261  16 248  21------------00000000--------00000000 -15----------------  79  43 -4710340----  -5---- -13   5  17  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0831 250  17 259  17 252  23------------00000000--------00000000 -15----------------  79  43 -4710340----  -4---- -13   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0832 249  19 257  16 247  25------------00000000--------00000000 -14----------------  79  44 -4610340----  -4---- -13   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0833 259  17 257  16 270  19------------00000000--------00000000 -13----------------  79  44 -4510340----  -3---- -12   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0834 267  18 257  17 263  28------------00000000--------00000000 -12----------------  79  44 -4410341----  -2---- -12   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0835 259  22 257  18 254  31------------00000000--------00000000 -12----------------  79  44 -4410341----  -2---- -12   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0836 251  20 256  18 247  23------------00000000--------00000000 -11----------------  79  45 -4310341----  -1---- -12   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0837 247  19 255  18 246  24------------00000000--------00000000 -11----------------  79  45 -4310341----  -1---- -12   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0838 248  24 255  19 250  30------------00000000--------00000000 -11----------------  78  44 -4410341----  -1---- -12   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0839 251  25 253  20 251  28------------00000000--------00000000 -10----------------  78  44 -4310341----   0---- -12   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0840 246  21 252  20 241  26------------00000000--------00000000 -10----------------  77  44 -4510341----   0---- -11   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0841 240  17 251  20 240  20------------00000000--------00000000  -9----------------  77  44 -4410341----   0---- -11   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0842 245  18 251  20 251  29------------00000000--------00000000  -9----------------  77  44 -4410342----   1---- -11   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0843 248  22 249  21 245  29------------00000000--------00000000  -8----------------  77  44 -4310342----   1---- -11   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0844 238  22 246  21 231  27------------00000000--------00000000  -7----------------  77  45 -4210342----   1---- -11   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0845 249  21 247  21 266  31------------00000000--------00000000  -7----------------  76  44 -4410342----   1---- -11   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0846 261  18 248  21 256  21------------00000000--------00000000  -7----------------  77  45 -4210342----   1---- -11   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0847 255  14 248  20 253  15------------00000000--------00000000  -6----------------  77  45 -4110342----   1---- -11   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0848 260  12 250  18 266  18------------00000000--------00000000  -6----------------  78  46 -4010342----   2---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0849 259  13 250  17 252  19------------00000000--------00000000  -5----------------  78  46 -3910343----   3---- -10   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0850 261  16 253  17 270  24------------00000000--------00000000  -5----------------  77  45 -4010343----   3---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0851 260  19 254  18 249  26------------00000000--------00000000  -4----------------  77  46 -3910343----   4---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0852 248  20 254  18 247  24------------00000000--------00000000  -4----------------  76  45 -4110343----   5---- -10   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0853 259  20 256  17 271  25------------00000000--------00000000  -3----------------  76  45 -4010343----   5---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0854 262  17 258  17 252  21------------00000000--------00000000  -3----------------  75  45 -4210343----   6---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0855 254  18 257  17 255  32------------00000000--------00000000  -3----------------  76  45 -4010343----   6---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0856 266  21 259  17 277  25------------00000000--------00000000  -2----------------  75  45 -4110343----   7---- -10   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0857 266  20 259  18 255  25------------00000000--------00000000  -2----------------  75  45 -4110343----   7----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0858 262  19 260  19 271  25------------00000000--------00000000  -1----------------  75  45 -4010343----   8----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0859 275  21 263  20 280  33------------00000000--------00000000  -1----------------  75  45 -4010343----   9----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0900 284  19 264  19 287  19------------00000000--------00000000  -1----------------  75  45 -4010342----   9----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0901 290  14 269  19 293  21------------00000000--------00000000  -1----------------  75  45 -4010342----  10----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0902 298  16 274  18 302  22------------00000000--------00000000   0----------------  75  46 -3910342----  10----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0903 303  17 278  18 303  27------------00000000--------00000000   0----------------  75  46 -3910342----  11----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0904 288  17 280  18 272  24------------00000000--------00000000   0----------------  75  46 -3910342----  10----  -9   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0905 277  18 282  18 283  26------------00000000--------00000000   1----------------  74  46 -4010342----   8----  -9   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0906 283  21 283  18 283  30------------00000000--------00000000   2----------------  73  45 -4110342----   6----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0907 273  23 284  19 262  35------------00000000--------00000000   2----------------  73  45 -4110342----   6----  -9   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0908 256  24 282  19 251  33------------00000000--------00000000   3----------------  72  45 -4110342----   7----  -8   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0909 255  24 280  19 259  29------------00000000--------00000000   3----------------  70  44 -4510343----   9----  -8   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0910 257  22 276  20 255  25------------00000000--------00000000   3----------------  70  44 -4510343----  10----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0911 258  20 273  20 261  24------------00000000--------00000000   4----------------  71  45 -4210342----  12----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0912 255  19 268  21 249  24------------00000000--------00000000   5----------------  72  46 -4010342----  13----  -8   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0913 248  22 262  21 246  29------------00000000--------00000000   6----------------  71  45 -4010341----  15----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0914 254  25 261  22 262  31------------00000000--------00000000   6----------------  69  44 -4410341----  15----  -8   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0915 259  24 258  23 256  31------------00000000--------00000000   6----------------  68  43 -4610340----  16----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0916 253  23 255  23 251  25------------00000000--------00000000   6----------------  68  43 -4610340----  16----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0917 257  21 255  22 262  23------------00000000--------00000000   7----------------  68  44 -4510340----  17----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0918 263  14 257  21 265  13------------00000000--------00000000   7----------------  68  44 -4510340----  18----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0919 275   8 259  19 286  10------------00000000--------00000000   7----------------  69  44 -4310340----  19----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0920 287  12 262  19 287  27------------00000000--------00000000   9----------------  71  46 -3810340----  20----  -8   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0921 292  19 266  19 296  26------------00000000--------00000000   9----------------  69  45 -4110340----  20----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0922 293  22 270  19 289  25------------00000000--------00000000   9----------------  68  44 -4310340----  21----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0923 290  20 274  19 290  25------------00000000--------00000000   9----------------  68  44 -4310339----  21----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0924 290  22 277  18 289  30------------00000000--------00000000  10----------------  68  45 -4210339----  22----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0925 293  20 281  18 296  19------------00000000--------00000000   9----------------  67  44 -4510340----  22----  -7   4  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0926 298  16 286  17 300  19------------00000000--------00000000  10----------------  67  44 -4410340----  23----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0927 287  19 287  17 274  26------------00000000--------00000000  11----------------  68  45 -4110340----  24----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0928 278  19 289  18 281  22------------00000000--------00000000  11----------------  67  44 -4310339----  25----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0929 268  18 286  19 254  24------------00000000--------00000000  12----------------  66  44 -4410339----  25----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0930 249  25 282  21 244  40------------00000000--------00000000  12----------------  66  44 -4410339----  27----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0931 247  30 277  21 249  36------------00000000--------00000000  13----------------  64  43 -4810339----  27----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0932 259  24 275  21 269  24------------00000000--------00000000  13----------------  63  42 -5010339----  28----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0933 277  15 274  20 284  20------------00000000--------00000000  14----------------  63  43 -4910339----  28----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0934 270  14 271  20 257  23------------00000000--------00000000  14----------------  63  43 -4910339----  29----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0935 258  18 267  20 259  23------------00000000--------00000000  15----------------  63  43 -4810339----  29----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0936 261  18 263  20 264  24------------00000000--------00000000  15----------------  62  42 -5010339----  30----  -7   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0937 268  19 263  20 271  29------------00000000--------00000000  15----------------  62  42 -5010339----  31----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0938 268  18 262  20 265  25------------00000000--------00000000  16----------------  61  42 -5110339----  32----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0939 274  17 264  20 283  21------------00000000--------00000000  16----------------  62  42 -4910339----  33----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0940 262  16 264  18 241  18------------00000000--------00000000  17----------------  62  43 -4810339----  34----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0941 249  20 265  17 257  35------------00000000--------00000000  17----------------  63  43 -4610339----  35----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0942 252  22 263  18 246  27------------00000000--------00000000  18----------------  61  42 -4910339----  35----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0943 247  21 259  19 247  27------------00000000--------00000000  18----------------  60  42 -5110340----  36----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0944 246  21 258  19 245  25------------00000000--------00000000  18----------------  59  41 -5410340----  37----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0945 262  18 260  19 281  21------------00000000--------00000000  18----------------  58  40 -5610340----  38----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0946 282  15 262  18 282  21------------00000000--------00000000  19----------------  60  42 -5010340----  39----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0947 257  15 259  18 240  24------------00000000--------00000000  21----------------  60  43 -4810340----  40----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0948 240  18 256  18 240  22------------00000000--------00000000  21----------------  58  41 -5310340----  41----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0949 247  17 253  18 253  21------------00000000--------00000000  21----------------  58  41 -5310340----  42----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0950 245  15 253  18 237  22------------00000000--------00000000  21----------------  58  41 -5310340----  43----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0951 237  14 251  17 237  29------------00000000--------00000000  22----------------  58  42 -5210340----  44----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0952 239  20 250  18 241  31------------00000000--------00000000  22----------------  57  41 -5410340----  45----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0953 246  26 250  18 251  31------------00000000--------00000000  22----------------  56  40 -5710340----  46----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0954 251  26 251  19 250  28------------00000000--------00000000  22----------------  55  39 -5910340----  46----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0955 249  24 248  19 248  29------------00000000--------00000000  22----------------  55  39 -5910340----  47----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0956 249  21 245  20 250  24------------00000000--------00000000  21----------------  55  39 -6010340----  48----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0957 252  21 246  20 253  29------------00000000--------00000000  22----------------  54  39 -6110341----  48----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0958 249  18 246  20 244  22------------00000000--------00000000  22----------------  55  39 -5910341----  49----  -6   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0959 247  19 246  21 250  26------------00000000--------00000000  23----------------  54  39 -6010341----  50----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1000 244  22 246  22 238  25------------00000000--------00000000  23----------------  52  37 -6510341----  51----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1001 246  19 248  22 254  19------------00000000--------00000000  23----------------  53  38 -6310341----  52----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1002 252  19 249  21 250  29------------00000000--------00000000  24----------------  54  39 -6010341----  53----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1003 251  20 249  21 252  23------------00000000--------00000000  24----------------  52  38 -6410341----  54----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1004 251  19 249  20 250  27------------00000000--------00000000  24----------------  51  37 -6710340----  55----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1005 254  21 250  20 258  27------------00000000--------00000000  25----------------  52  38 -6410340----  56----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1006 257  18 251  20 257  17------------00000000--------00000000  26----------------  53  39 -6010340----  57----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1007 255  17 251  19 253  23------------00000000--------00000000  27----------------  53  39 -5910340----  58----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1008 263  19 253  20 273  25------------00000000--------00000000  27----------------  51  38 -6410340----  58----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1009 262  20 254  19 251  32------------00000000--------00000000  28----------------  48  36 -7110340----  60----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
1010 249  20 254  19 247  24------------00000000--------00000000  28----------------  46  34 -7710339----  60----  -5   5  16  25-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
